50,2.4124522421215366,3.146666666666667,2.0851545057276026,3.7291883832810364,3.7333333333333334,3.5916816599761567
100,2.027811620020688,7.297352647352648,2.75390294691404,3.7148123910154913,8.652397602397603,4.052087697020363
150,1.77765554384927,8.485079365079367,2.813353893320661,2.475101522127489,10.40952380952381,3.819112471737468
200,1.890228505353249,6.344588744588745,2.3318701828465764,2.7413635713132862,7.991125541125541,3.2321937599979775
250,1.9029330914693166,11.927176527176528,3.158076647601214,3.1222418254210043,16.08215488215488,4.238305416848438
300,1.3681022411165995,10.195555555555556,2.7603917692702717,2.066321674826473,10.982222222222223,3.9524958776752173
350,1.322787285813426,11.091666666666665,2.6152205606105334,1.3618249059915184,13.595714285714285,4.045491624046294
400,1.3460402881089943,11.299894179894181,2.962558837724124,2.005054435658331,11.623703703703704,4.186520052974474
450,1.0214152830923033,16.470232288037167,2.3858836638532757,0.9903597728134441,19.197551684088268,4.070248869824664
500,0.7950959466427092,12.509890109890112,2.5324645300055444,1.1850067576736059,14.590409590409589,4.149961209329703
550,0.44114512796988803,10.477435897435898,2.1807203373796926,0.588056216200575,12.550720390720391,3.722783307303503
600,0.7794716487987081,12.279873788595898,2.5982777360320837,0.9321197426081289,14.535091277890468,4.1451808774834955
650,0.7374704799331957,12.195255530129671,2.4947549269809643,0.9745785832630117,14.315911517925247,4.092145904262972
700,0.7126615544279737,15.65993788819876,2.5591546527347484,0.8307128270727002,19.632298136645964,3.9345014976024224
750,0.7986834924077196,15.006372549019607,2.483740820106191,0.9186637414078824,18.08202614379085,4.185419379437099
800,0.2615599099248886,12.696975916803503,1.9618561034416975,0.3495129775394296,16.104433497536945,3.9845571807982707
850,0.49671785795990375,20.820769615192404,2.308810562787346,0.5547846800877286,26.177231384307845,4.124304239751516
900,0.40768865261158493,14.250592998332937,2.322309438619119,0.49684986637953743,16.22780662062396,4.013403289213144
950,0.5901733730235148,18.76423506927855,2.4730250212648714,0.6549677846887427,21.04739608217869,4.182672413102044
1000,0.40219351807848486,15.341360813099943,2.2630826441429006,0.5431188133268018,19.49717673630717,4.101815237651904
1050,0.47386491846684964,18.447619047619046,2.2184608853528216,0.5009086221309919,23.49247619047619,4.083225581067682
1100,0.41412077481496823,21.07960927960928,2.1330153630228743,0.417063100648518,28.135555555555555,4.059485466827604
1150,0.5630302341178208,18.680378174457122,2.338059567568669,0.6010721965082435,21.066626794258372,4.110703965850932
1200,0.19878588506501943,17.361782145782147,2.0304443660984406,0.24083913878774815,22.645084357084357,4.077639565474467
1250,0.5271362251712849,17.20124632849091,2.1949224028718883,0.49284018876649344,21.507823291259825,4.034599559493728
1300,0.287666883688879,17.89641039695206,2.182097983956048,0.4003825188921633,22.99252642495956,4.040068996493947
1350,0.5642344382436073,18.718837558837556,2.296425884474965,0.6272115127104619,22.946108666108668,4.040334154985057
1400,0.3996147075050282,20.890643816694983,2.383313283724527,0.5296157660910771,26.406310797100566,4.1440960641527
1450,0.3485546268281006,21.337931034482757,2.0738940685511222,0.39469361964959226,25.565592501368364,4.095805667680192
1500,0.39776515854461786,15.854262626262628,2.2245123501472657,0.37752348885121545,20.344646464646463,4.074064623643819
1550,0.21040393486156628,18.325867895545315,2.0301788739998985,0.3102501051179155,23.880215053763443,4.0797922260019215
1600,0.5131186704836055,21.298251012145748,2.438982397687158,0.4511492770470246,23.619065355696936,4.126535245835736
1650,0.26306716692924537,24.579259259259256,2.0863435246218645,0.29564608854188396,30.53454545454546,4.076741727197263
1700,0.23918458497723546,18.625252525252527,2.1122600342554763,0.27489369506453654,25.384217171717175,4.054534831461591
1750,0.266256558723346,22.342879405151496,2.1912361655226613,0.30821737087293544,26.256225853000046,4.110962239477869
1800,0.337748608587065,20.944117647058825,2.1673221260680045,0.3886626738194508,25.259607843137253,4.1313353151963685
1850,0.2709542842463977,21.607638597961177,2.2187649261829105,0.3024988746142725,25.60678676162547,4.098767579832049
1900,0.24260195460098571,24.975973746683422,2.094851404122803,0.3141701767603317,30.106054461667362,4.046465198353732
1950,0.31083030334631434,21.974975845410626,2.2733827795427985,0.41348309249479087,27.03954663693794,4.103264328793002
2000,0.19470106075093346,25.23656213704994,2.1494680222911464,0.24124726384467693,32.03362984218077,4.111294083908246
