SR01A-PC-S2C-06:SETI,0,1
SR04A-PC-S2C-02:SETI,0,1
SR05A-PC-S2C-06:SETI,0,1
SR08A-PC-S2C-02:SETI,0,1
SR09A-PC-S2C-06:SETI,0,1
SR12A-PC-S2C-02:SETI,0,1
SR13A-PC-S2C-06:SETI,0,1
SR16A-PC-S2C-02:SETI,0,1
SR17A-PC-S2C-06:SETI,0,1
SR20A-PC-S2C-02:SETI,0,1
SR21A-PC-S2C-06:SETI,0,1
SR24A-PC-S2C-02:SETI,0,1
